Chr,Start,End,Protein
4,1487049,1487071,Fkh2
4,1487185,1487207,Fkh2
4,1487266,1487285,Fkh2
4,1488420,1488442,Fkh2
4,1488875,1488897,Fkh2
4,1491445,1491464,Fkh2
4,1495156,1495178,Fkh2
4,1495195,1495217,Fkh2
4,1501750,1501772,Fkh2
4,1501753,1501775,Fkh2
4,1504906,1504928,Fkh2
4,1508262,1508284,Fkh2
4,1510002,1510024,Fkh2
4,1516923,1516945,Fkh2
4,1517151,1517173,Fkh2
4,1520315,1520337,Fkh2
4,1521098,1521117,Fkh2
4,1524632,1524654,Fkh2
4,1525375,1525397,Fkh2
4,1525428,1525450,Fkh2
4,1526235,1526254,Fkh2
4,1527907,1527929,Fkh2
4,1531893,1531912,Fkh2
5,63,82,Fkh2
5,4233,4255,Fkh2
5,5780,5799,Fkh2
5,10925,10944,Fkh2
5,17250,17272,Fkh2
5,19073,19092,Fkh2
5,19288,19310,Fkh2
5,19291,19313,Fkh2
5,19518,19537,Fkh2
5,21891,21913,Fkh2
5,22583,22605,Fkh2
5,23267,23289,Fkh2
5,24643,24665,Fkh2
5,25448,25467,Fkh2
5,33478,33500,Fkh2
5,34829,34851,Fkh2
5,34878,34900,Fkh2
5,36318,36337,Fkh2
5,36807,36829,Fkh2
5,37322,37344,Fkh2
5,38636,38658,Fkh2
5,39019,39041,Fkh2
5,39697,39719,Fkh2
5,39700,39722,Fkh2
5,39727,39746,Fkh2
5,40359,40378,Fkh2
5,46495,46514,Fkh2
5,48377,48399,Fkh2
5,49696,49718,Fkh2
5,49903,49922,Fkh2
5,51685,51707,Fkh2
5,52669,52691,Fkh2
5,67451,67473,Fkh2
5,79975,79994,Fkh2
5,80115,80137,Fkh2
5,83096,83118,Fkh2
5,83143,83165,Fkh2
5,83176,83198,Fkh2
5,83182,83204,Fkh2
5,83185,83207,Fkh2
5,83194,83216,Fkh2
5,83197,83219,Fkh2
5,84121,84143,Fkh2
5,84718,84737,Fkh2
5,87078,87100,Fkh2
5,87448,87470,Fkh2
5,88462,88484,Fkh2
5,89091,89110,Fkh2
5,93415,93434,Fkh2
5,93976,93998,Fkh2
5,97161,97180,Fkh2
5,97685,97707,Fkh2
5,100222,100244,Fkh2
5,100929,100951,Fkh2
5,102408,102430,Fkh2
5,106187,106209,Fkh2
5,108025,108047,Fkh2
5,115298,115320,Fkh2
5,116325,116344,Fkh2
5,120300,120322,Fkh2
5,120874,120896,Fkh2
5,123598,123617,Fkh2
5,125247,125269,Fkh2
5,126134,126156,Fkh2
5,126849,126871,Fkh2
5,127164,127186,Fkh2
5,127425,127444,Fkh2
5,128648,128667,Fkh2
5,130424,130446,Fkh2
5,135308,135330,Fkh2
5,140314,140336,Fkh2
5,140319,140341,Fkh2
5,141157,141176,Fkh2
5,141548,141567,Fkh2
5,142582,142604,Fkh2
5,142621,142640,Fkh2
5,143090,143112,Fkh2
5,143809,143831,Fkh2
5,144333,144355,Fkh2
5,144531,144553,Fkh2
5,148637,148656,Fkh2
5,148773,148795,Fkh2
5,148948,148967,Fkh2
5,151847,151866,Fkh2
5,156410,156432,Fkh2
5,159396,159418,Fkh2
5,160049,160068,Fkh2
5,160443,160465,Fkh2
5,164110,164129,Fkh2
5,164130,164149,Fkh2
5,168153,168172,Fkh2
5,169175,169197,Fkh2
5,170526,170545,Fkh2
5,170658,170680,Fkh2
5,174332,174351,Fkh2
5,174375,174397,Fkh2
5,175975,175997,Fkh2
5,177283,177305,Fkh2
5,185025,185047,Fkh2
5,189270,189292,Fkh2
5,192532,192554,Fkh2
5,192697,192719,Fkh2
5,193025,193047,Fkh2
5,195293,195315,Fkh2
5,197445,197467,Fkh2
5,198401,198423,Fkh2
5,198742,198761,Fkh2
5,200234,200256,Fkh2
5,201464,201486,Fkh2
5,203653,203672,Fkh2
5,204025,204047,Fkh2
5,204967,204986,Fkh2
5,205816,205835,Fkh2
5,209012,209031,Fkh2
5,209545,209564,Fkh2
5,209780,209802,Fkh2
5,210140,210159,Fkh2
5,210348,210367,Fkh2
5,210671,210690,Fkh2
5,210682,210701,Fkh2
5,210686,210705,Fkh2
5,211044,211063,Fkh2
5,214098,214117,Fkh2
5,214913,214932,Fkh2
5,214939,214961,Fkh2
5,214967,214989,Fkh2
5,216489,216508,Fkh2
5,216990,217009,Fkh2
5,217695,217717,Fkh2
5,220267,220289,Fkh2
5,221309,221331,Fkh2
5,221804,221826,Fkh2
5,223356,223378,Fkh2
5,224216,224238,Fkh2
5,226223,226242,Fkh2
5,230446,230468,Fkh2
5,231055,231074,Fkh2
5,232367,232386,Fkh2
5,234823,234842,Fkh2
5,237444,237463,Fkh2
5,238961,238980,Fkh2
5,240992,241014,Fkh2
5,248483,248502,Fkh2
5,248730,248749,Fkh2
5,249435,249457,Fkh2
5,250176,250198,Fkh2
5,252514,252536,Fkh2
5,253653,253672,Fkh2
5,255248,255270,Fkh2
5,255584,255603,Fkh2
5,255876,255895,Fkh2
5,259694,259716,Fkh2
5,262113,262135,Fkh2
5,262761,262783,Fkh2
5,262949,262971,Fkh2
5,268877,268896,Fkh2
5,274464,274483,Fkh2
5,275635,275657,Fkh2
5,279647,279669,Fkh2
5,280854,280876,Fkh2
5,283477,283496,Fkh2
5,284975,284994,Fkh2
5,287617,287636,Fkh2
5,290860,290879,Fkh2
5,290997,291016,Fkh2
5,291559,291581,Fkh2
5,292658,292680,Fkh2
5,293584,293606,Fkh2
5,293905,293927,Fkh2
5,294430,294449,Fkh2
5,295269,295291,Fkh2
5,298251,298270,Fkh2
5,298378,298397,Fkh2
5,298446,298465,Fkh2
5,300154,300173,Fkh2
5,302326,302345,Fkh2
5,303939,303961,Fkh2
5,305704,305726,Fkh2
5,309402,309424,Fkh2
5,310389,310411,Fkh2
5,310415,310437,Fkh2
5,310490,310512,Fkh2
5,313440,313462,Fkh2
5,313924,313946,Fkh2
5,315072,315091,Fkh2
5,315211,315233,Fkh2
5,316221,316240,Fkh2
5,320574,320596,Fkh2
5,321901,321923,Fkh2
5,327164,327183,Fkh2
5,328520,328539,Fkh2
5,331776,331795,Fkh2
5,332646,332668,Fkh2
5,333115,333137,Fkh2
5,334131,334150,Fkh2
5,335302,335324,Fkh2
5,335439,335461,Fkh2
5,339348,339367,Fkh2
5,343348,343370,Fkh2
5,345193,345212,Fkh2
5,347415,347434,Fkh2
5,347868,347887,Fkh2
5,349803,349822,Fkh2
5,353263,353285,Fkh2
5,353538,353557,Fkh2
5,356864,356886,Fkh2
5,358115,358134,Fkh2
5,360592,360614,Fkh2
5,363335,363354,Fkh2
5,364565,364584,Fkh2
5,366732,366754,Fkh2
5,368179,368201,Fkh2
5,369447,369466,Fkh2
5,372267,372286,Fkh2
5,376426,376448,Fkh2
5,376680,376702,Fkh2
5,377247,377266,Fkh2
5,377471,377493,Fkh2
5,377633,377652,Fkh2
5,379303,379325,Fkh2
5,379860,379882,Fkh2
5,379944,379966,Fkh2
5,380589,380611,Fkh2
5,381658,381680,Fkh2
5,382218,382237,Fkh2
5,382444,382463,Fkh2
5,383693,383715,Fkh2
5,383775,383797,Fkh2
5,383778,383800,Fkh2
5,384582,384604,Fkh2
5,384588,384610,Fkh2
5,384591,384613,Fkh2
5,384827,384849,Fkh2
5,384830,384852,Fkh2
5,385812,385834,Fkh2
5,386093,386115,Fkh2
5,387586,387608,Fkh2
5,388893,388912,Fkh2
5,390857,390879,Fkh2
5,394183,394202,Fkh2
5,394268,394290,Fkh2
5,394683,394705,Fkh2
5,395019,395038,Fkh2
5,395814,395836,Fkh2
5,396745,396767,Fkh2
5,397634,397656,Fkh2
5,397705,397724,Fkh2
5,399992,400014,Fkh2
5,400337,400359,Fkh2
5,400997,401019,Fkh2
5,401156,401178,Fkh2
5,402387,402409,Fkh2
5,403742,403764,Fkh2
5,403769,403788,Fkh2
5,404195,404217,Fkh2
5,406038,406060,Fkh2
5,406828,406847,Fkh2
5,407949,407968,Fkh2
5,409346,409368,Fkh2
5,409410,409429,Fkh2
5,409456,409475,Fkh2
5,410927,410949,Fkh2
5,411401,411423,Fkh2
5,413878,413900,Fkh2
5,425557,425579,Fkh2
5,429173,429192,Fkh2
5,429335,429357,Fkh2
5,429484,429506,Fkh2
5,432122,432144,Fkh2
5,434084,434106,Fkh2
5,434092,434111,Fkh2
5,434877,434899,Fkh2
5,438834,438853,Fkh2
5,442111,442133,Fkh2
5,444228,444250,Fkh2
5,444668,444690,Fkh2
5,444682,444704,Fkh2
5,447486,447508,Fkh2
5,447489,447511,Fkh2
5,449881,449903,Fkh2
5,453748,453770,Fkh2
5,458946,458968,Fkh2
5,460713,460735,Fkh2
5,461147,461169,Fkh2
5,465102,465121,Fkh2
5,465177,465199,Fkh2
5,466337,466356,Fkh2
5,469626,469648,Fkh2
5,472135,472157,Fkh2
5,475278,475300,Fkh2
5,475375,475394,Fkh2
5,477530,477552,Fkh2
5,478353,478372,Fkh2
5,481742,481764,Fkh2
5,486759,486778,Fkh2
5,487557,487579,Fkh2
5,489497,489519,Fkh2
5,490660,490682,Fkh2
5,490672,490694,Fkh2
5,492071,492090,Fkh2
5,493768,493790,Fkh2
5,493782,493804,Fkh2
5,496586,496608,Fkh2
5,496589,496611,Fkh2
5,503088,503107,Fkh2
5,503325,503347,Fkh2
5,505776,505798,Fkh2
5,508866,508888,Fkh2
5,512021,512043,Fkh2
5,512362,512381,Fkh2
5,516885,516907,Fkh2
5,516893,516915,Fkh2
5,520481,520503,Fkh2
5,522346,522368,Fkh2
5,523462,523481,Fkh2
5,525170,525192,Fkh2
5,525252,525274,Fkh2
5,526549,526568,Fkh2
5,529356,529375,Fkh2
5,529878,529897,Fkh2
5,536061,536080,Fkh2
5,537588,537607,Fkh2
5,540530,540552,Fkh2
5,540562,540581,Fkh2
5,546344,546366,Fkh2
5,546347,546369,Fkh2
5,546350,546372,Fkh2
5,548647,548669,Fkh2
5,552275,552294,Fkh2
5,554874,554893,Fkh2
5,556044,556066,Fkh2
5,565267,565286,Fkh2
5,566941,566963,Fkh2
5,567863,567885,Fkh2
5,568164,568186,Fkh2
5,571069,571088,Fkh2
5,572724,572746,Fkh2
5,576707,576726,Fkh2
6,3913,3932,Fkh2
6,4712,4734,Fkh2
6,4757,4779,Fkh2
6,4791,4813,Fkh2
6,5066,5085,Fkh2
6,5501,5523,Fkh2
6,10295,10314,Fkh2
6,12894,12916,Fkh2
6,12897,12919,Fkh2
6,15717,15739,Fkh2
6,15720,15742,Fkh2
6,16361,16383,Fkh2
6,17191,17213,Fkh2
6,17410,17432,Fkh2
6,17629,17648,Fkh2
6,19113,19135,Fkh2
6,21367,21386,Fkh2
6,23244,23266,Fkh2
6,25480,25499,Fkh2
6,25540,25559,Fkh2
6,25803,25825,Fkh2
6,28513,28535,Fkh2
6,33796,33818,Fkh2
6,39485,39507,Fkh2
6,41790,41809,Fkh2
6,45291,45313,Fkh2
6,50004,50026,Fkh2
6,55258,55280,Fkh2
6,56205,56227,Fkh2
6,57769,57788,Fkh2
6,62943,62962,Fkh2
6,63938,63960,Fkh2
6,71395,71417,Fkh2
6,71489,71511,Fkh2
6,72644,72666,Fkh2
6,76175,76197,Fkh2
6,78680,78702,Fkh2
6,81439,81461,Fkh2
6,83429,83451,Fkh2
6,84128,84150,Fkh2
6,85034,85056,Fkh2
6,85886,85908,Fkh2
6,87961,87983,Fkh2
6,87994,88016,Fkh2
6,88896,88918,Fkh2
6,88960,88982,Fkh2
6,88963,88985,Fkh2
6,88966,88988,Fkh2
6,88972,88994,Fkh2
6,89807,89826,Fkh2
6,91239,91258,Fkh2
6,95694,95713,Fkh2
6,95851,95873,Fkh2
6,97953,97975,Fkh2
6,99599,99621,Fkh2
6,99611,99633,Fkh2
6,100859,100881,Fkh2
6,104525,104544,Fkh2
6,108186,108205,Fkh2
6,111759,111781,Fkh2
6,112315,112337,Fkh2
6,112748,112770,Fkh2
6,112838,112860,Fkh2
6,112846,112868,Fkh2
6,113925,113947,Fkh2
6,114012,114034,Fkh2
6,115602,115624,Fkh2
6,116038,116057,Fkh2
6,116553,116572,Fkh2
6,119159,119178,Fkh2
6,124956,124975,Fkh2
6,127055,127077,Fkh2
6,129315,129334,Fkh2
6,129590,129609,Fkh2
6,139267,139289,Fkh2
6,139636,139655,Fkh2
6,139936,139955,Fkh2
6,142569,142591,Fkh2
6,142583,142605,Fkh2
6,143023,143045,Fkh2
6,144657,144679,Fkh2
6,145713,145735,Fkh2
6,152195,152214,Fkh2
6,152552,152571,Fkh2
6,153077,153099,Fkh2
6,153218,153237,Fkh2
6,160560,160582,Fkh2
6,166232,166254,Fkh2
6,167903,167925,Fkh2
6,168760,168779,Fkh2
6,169036,169058,Fkh2
6,169305,169327,Fkh2
6,169910,169929,Fkh2
6,174653,174672,Fkh2
6,175942,175964,Fkh2
6,176394,176416,Fkh2
6,181228,181247,Fkh2
6,183297,183319,Fkh2
6,184417,184436,Fkh2
6,184750,184772,Fkh2
6,185924,185946,Fkh2
6,186186,186208,Fkh2
6,191648,191667,Fkh2
6,192072,192094,Fkh2
6,192608,192630,Fkh2
6,193453,193475,Fkh2
6,199408,199427,Fkh2
6,200529,200548,Fkh2
6,201749,201768,Fkh2
6,205986,206008,Fkh2
6,207401,207420,Fkh2
6,207718,207740,Fkh2
6,210034,210056,Fkh2
6,210153,210175,Fkh2
6,210175,210194,Fkh2
6,210399,210421,Fkh2
6,217191,217210,Fkh2
6,218430,218452,Fkh2
6,218988,219007,Fkh2
6,220167,220186,Fkh2
6,221475,221497,Fkh2
6,222151,222173,Fkh2
6,223775,223797,Fkh2
6,224213,224232,Fkh2
6,224428,224450,Fkh2
6,224695,224717,Fkh2
6,226938,226960,Fkh2
6,227616,227638,Fkh2
6,231330,231349,Fkh2
6,231690,231709,Fkh2
6,233740,233762,Fkh2
6,234213,234235,Fkh2
6,237740,237759,Fkh2
6,240706,240728,Fkh2
6,242406,242425,Fkh2
6,244235,244254,Fkh2
6,245050,245072,Fkh2
6,248284,248306,Fkh2
6,249875,249897,Fkh2
6,252110,252132,Fkh2
6,253480,253499,Fkh2
6,254100,254122,Fkh2
6,254312,254334,Fkh2
6,256559,256581,Fkh2
6,257141,257163,Fkh2
6,266440,266462,Fkh2
6,267719,267741,Fkh2
6,268104,268123,Fkh2
6,268231,268250,Fkh2
6,268510,268532,Fkh2
6,268584,268606,Fkh2
7,2479,2498,Fkh2
7,5227,5249,Fkh2
7,5232,5254,Fkh2
7,5686,5705,Fkh2
7,6161,6180,Fkh2
7,14381,14400,Fkh2
7,14437,14456,Fkh2
7,14498,14517,Fkh2
7,14765,14787,Fkh2
7,17814,17833,Fkh2
7,20942,20964,Fkh2
7,21216,21235,Fkh2
7,21249,21271,Fkh2
7,22614,22633,Fkh2
7,27038,27060,Fkh2
7,31725,31744,Fkh2
7,32138,32160,Fkh2
7,32888,32910,Fkh2
7,36767,36789,Fkh2
7,40626,40648,Fkh2
7,48122,48141,Fkh2
7,49506,49525,Fkh2
7,52778,52800,Fkh2
7,53154,53176,Fkh2
7,56954,56976,Fkh2
7,57095,57114,Fkh2
7,62796,62815,Fkh2
7,63462,63484,Fkh2
7,64217,64239,Fkh2
7,67138,67160,Fkh2
7,67143,67165,Fkh2
7,67148,67170,Fkh2
7,67153,67175,Fkh2
7,67158,67180,Fkh2
7,67168,67190,Fkh2
7,67266,67288,Fkh2
7,69240,69262,Fkh2
7,72002,72021,Fkh2
7,72359,72381,Fkh2
7,80857,80879,Fkh2
7,81266,81288,Fkh2
7,81326,81348,Fkh2
7,84530,84549,Fkh2
7,86337,86356,Fkh2
7,87693,87715,Fkh2
7,88321,88343,Fkh2
7,88324,88346,Fkh2
7,89158,89180,Fkh2
7,89164,89186,Fkh2
7,89167,89189,Fkh2
7,89170,89192,Fkh2
7,93957,93979,Fkh2
7,94703,94725,Fkh2
7,98265,98284,Fkh2
7,101337,101359,Fkh2
7,106158,106180,Fkh2
7,110387,110406,Fkh2
7,112012,112034,Fkh2
7,113166,113188,Fkh2
7,115338,115360,Fkh2
7,116296,116315,Fkh2
7,118382,118404,Fkh2
7,122533,122552,Fkh2
7,122654,122673,Fkh2
7,127102,127124,Fkh2
7,129721,129743,Fkh2
7,136805,136827,Fkh2
7,139357,139379,Fkh2
7,140103,140125,Fkh2
7,141687,141706,Fkh2
7,141726,141748,Fkh2
7,142061,142080,Fkh2
7,143440,143462,Fkh2
7,146152,146174,Fkh2
7,146566,146588,Fkh2
7,149638,149657,Fkh2
7,150410,150429,Fkh2
7,150642,150661,Fkh2
7,152225,152247,Fkh2
7,152740,152762,Fkh2
7,153103,153125,Fkh2
7,155708,155730,Fkh2
7,161692,161714,Fkh2
7,161872,161891,Fkh2
7,162898,162920,Fkh2
7,164545,164564,Fkh2
7,167742,167764,Fkh2
7,174392,174411,Fkh2
7,174681,174703,Fkh2
7,175722,175744,Fkh2
7,176320,176342,Fkh2
7,178947,178969,Fkh2
7,179176,179198,Fkh2
7,180967,180989,Fkh2
7,181078,181100,Fkh2
7,184080,184099,Fkh2
7,184130,184149,Fkh2
7,193851,193870,Fkh2
7,197088,197110,Fkh2
7,197877,197899,Fkh2
7,198015,198037,Fkh2
7,198845,198864,Fkh2
7,202025,202047,Fkh2
7,202541,202563,Fkh2
7,202955,202977,Fkh2
7,203149,203171,Fkh2
7,203261,203283,Fkh2
7,205066,205085,Fkh2
7,208390,208412,Fkh2
7,211125,211147,Fkh2
7,212267,212289,Fkh2
7,213758,213777,Fkh2
7,213867,213889,Fkh2
7,214399,214421,Fkh2
7,214676,214698,Fkh2
7,217713,217735,Fkh2
7,219121,219143,Fkh2
7,220689,220711,Fkh2
7,224273,224295,Fkh2
7,232838,232860,Fkh2
7,234535,234554,Fkh2
7,242763,242785,Fkh2
7,244405,244427,Fkh2
7,244952,244974,Fkh2
7,245499,245521,Fkh2
7,245603,245622,Fkh2
7,245637,245659,Fkh2
7,245640,245662,Fkh2
7,245643,245665,Fkh2
7,245646,245668,Fkh2
7,245649,245671,Fkh2
7,245652,245674,Fkh2
7,245655,245677,Fkh2
7,245658,245680,Fkh2
7,245661,245683,Fkh2
7,247024,247046,Fkh2
7,248367,248389,Fkh2
7,252571,252590,Fkh2
7,252665,252687,Fkh2
7,257049,257071,Fkh2
7,257544,257563,Fkh2
7,257694,257713,Fkh2
7,258080,258099,Fkh2
7,258837,258859,Fkh2
7,261580,261602,Fkh2
7,263584,263606,Fkh2
7,268134,268153,Fkh2
7,270225,270244,Fkh2
7,271993,272015,Fkh2
7,274743,274765,Fkh2
7,276733,276752,Fkh2
7,278729,278748,Fkh2
7,280176,280198,Fkh2
7,280185,280207,Fkh2
7,280188,280210,Fkh2
7,282870,282892,Fkh2
7,283339,283361,Fkh2
7,284477,284499,Fkh2
7,285385,285407,Fkh2
7,285998,286017,Fkh2
7,286556,286575,Fkh2
7,294562,294584,Fkh2
7,299213,299235,Fkh2
7,301188,301210,Fkh2
7,308215,308237,Fkh2
7,308800,308822,Fkh2
7,309587,309609,Fkh2
7,311899,311921,Fkh2
7,312111,312130,Fkh2
7,312138,312160,Fkh2
7,312178,312200,Fkh2
7,313160,313179,Fkh2
7,315150,315172,Fkh2
7,315731,315753,Fkh2
7,317057,317076,Fkh2
7,318364,318386,Fkh2
7,318637,318659,Fkh2
7,319379,319401,Fkh2
7,319384,319406,Fkh2
7,319668,319690,Fkh2
7,320202,320221,Fkh2
7,324113,324132,Fkh2
7,324173,324195,Fkh2
7,325973,325992,Fkh2
7,327891,327913,Fkh2
7,328864,328883,Fkh2
7,334723,334745,Fkh2
7,335777,335799,Fkh2
7,338108,338130,Fkh2
7,338323,338345,Fkh2
7,339770,339789,Fkh2
7,344714,344733,Fkh2
7,345936,345955,Fkh2
7,347106,347125,Fkh2
7,348175,348197,Fkh2
7,348193,348215,Fkh2
7,348310,348332,Fkh2
7,348388,348410,Fkh2
7,350306,350325,Fkh2
7,352716,352738,Fkh2
7,355547,355566,Fkh2
7,356499,356518,Fkh2
7,361208,361230,Fkh2
7,361383,361405,Fkh2
7,362978,363000,Fkh2
7,363626,363645,Fkh2
7,367844,367863,Fkh2
7,368169,368191,Fkh2
7,369071,369093,Fkh2
7,369848,369867,Fkh2
7,370344,370363,Fkh2
7,371868,371890,Fkh2
7,375191,375213,Fkh2
7,379023,379045,Fkh2
7,379224,379246,Fkh2
7,379242,379264,Fkh2
7,380199,380218,Fkh2
7,380878,380900,Fkh2
7,381375,381397,Fkh2
7,381378,381400,Fkh2
7,383631,383650,Fkh2
7,388772,388791,Fkh2
7,389275,389294,Fkh2
7,389617,389639,Fkh2
7,396089,396108,Fkh2
7,397705,397724,Fkh2
7,400167,400189,Fkh2
7,400305,400324,Fkh2
7,405033,405052,Fkh2
7,405364,405386,Fkh2
7,407248,407270,Fkh2
7,408550,408569,Fkh2
7,409438,409460,Fkh2
7,409771,409790,Fkh2
7,413745,413764,Fkh2
7,413912,413934,Fkh2
7,416701,416723,Fkh2
7,416704,416726,Fkh2
7,416707,416729,Fkh2
7,416905,416927,Fkh2
7,418777,418796,Fkh2
7,421048,421067,Fkh2
7,421467,421486,Fkh2
7,424685,424704,Fkh2
7,426170,426192,Fkh2
7,426713,426732,Fkh2
7,429572,429591,Fkh2
7,429735,429757,Fkh2
7,430173,430192,Fkh2
7,432277,432299,Fkh2
7,432280,432302,Fkh2
7,435818,435840,Fkh2
7,436786,436808,Fkh2
7,438021,438040,Fkh2
7,439726,439745,Fkh2
7,443242,443261,Fkh2
7,443377,443396,Fkh2
7,443478,443497,Fkh2
7,443939,443961,Fkh2
7,448515,448537,Fkh2
7,449966,449988,Fkh2
7,451398,451417,Fkh2
7,452258,452280,Fkh2
7,453830,453852,Fkh2
7,453997,454019,Fkh2
7,454608,454627,Fkh2
7,454692,454711,Fkh2
7,454700,454722,Fkh2
7,464274,464293,Fkh2
7,469204,469226,Fkh2
7,469234,469256,Fkh2
7,469237,469259,Fkh2
7,469240,469262,Fkh2
7,469243,469265,Fkh2
7,469246,469268,Fkh2
7,469249,469271,Fkh2
7,469252,469274,Fkh2
7,469351,469373,Fkh2
7,474701,474723,Fkh2
7,475845,475864,Fkh2
7,480142,480161,Fkh2
7,485012,485031,Fkh2
7,486256,486278,Fkh2
7,486597,486619,Fkh2
7,487159,487181,Fkh2
7,487595,487614,Fkh2
7,488935,488957,Fkh2
7,492387,492409,Fkh2
7,492779,492798,Fkh2
7,492933,492952,Fkh2
7,495235,495254,Fkh2
7,495541,495563,Fkh2
7,497871,497893,Fkh2
7,501843,501862,Fkh2
7,503094,503113,Fkh2
7,503886,503905,Fkh2
7,504125,504147,Fkh2
7,505558,505577,Fkh2
7,507931,507950,Fkh2
7,509827,509849,Fkh2
7,516898,516917,Fkh2
7,518961,518983,Fkh2
7,523244,523266,Fkh2
7,523449,523471,Fkh2
7,525016,525035,Fkh2
7,525662,525681,Fkh2
7,527204,527223,Fkh2
7,528586,528608,Fkh2
7,528814,528836,Fkh2
7,529332,529354,Fkh2
7,531072,531094,Fkh2
7,537570,537592,Fkh2
7,537573,537595,Fkh2
7,545503,545522,Fkh2
7,546027,546049,Fkh2
7,549709,549731,Fkh2
7,550026,550048,Fkh2
7,552297,552316,Fkh2
7,553263,553285,Fkh2
7,554811,554833,Fkh2
7,555324,555346,Fkh2
7,559864,559886,Fkh2
7,561262,561284,Fkh2
7,562671,562693,Fkh2
7,563111,563133,Fkh2
7,563125,563147,Fkh2
7,565929,565951,Fkh2
7,565932,565954,Fkh2
7,569567,569589,Fkh2
7,570007,570029,Fkh2
7,570021,570043,Fkh2
7,572658,572677,Fkh2
7,572958,572977,Fkh2
7,573324,573346,Fkh2
7,576790,576809,Fkh2
7,576902,576921,Fkh2
7,576915,576934,Fkh2
7,580065,580087,Fkh2
7,591122,591144,Fkh2
7,592798,592817,Fkh2
7,596667,596689,Fkh2
7,599393,599412,Fkh2
7,599597,599619,Fkh2
7,602417,602439,Fkh2
7,605088,605110,Fkh2
7,605919,605941,Fkh2
7,611520,611542,Fkh2
7,611631,611650,Fkh2
7,616266,616285,Fkh2
7,616270,616289,Fkh2
7,616436,616458,Fkh2
7,618917,618939,Fkh2
7,620879,620898,Fkh2
7,622339,622361,Fkh2
7,622402,622421,Fkh2
7,622947,622969,Fkh2
7,627680,627699,Fkh2
7,628956,628978,Fkh2
7,629040,629062,Fkh2
7,629175,629197,Fkh2
7,629972,629991,Fkh2
7,632242,632261,Fkh2
7,633737,633756,Fkh2
7,634129,634148,Fkh2
7,646558,646580,Fkh2
7,646606,646628,Fkh2
7,650675,650694,Fkh2
7,652163,652185,Fkh2
7,655270,655289,Fkh2
7,662836,662855,Fkh2
7,667966,667985,Fkh2
7,678266,678285,Fkh2
7,679909,679931,Fkh2
7,681485,681507,Fkh2
7,681612,681634,Fkh2
7,687265,687287,Fkh2
7,687740,687759,Fkh2
7,689650,689669,Fkh2
7,696419,696441,Fkh2
7,699006,699025,Fkh2
7,699164,699186,Fkh2
7,699726,699748,Fkh2
7,701650,701669,Fkh2
7,702263,702282,Fkh2
7,702453,702472,Fkh2
7,703001,703020,Fkh2
7,705362,705381,Fkh2
7,706833,706852,Fkh2
7,707267,707289,Fkh2
7,708224,708246,Fkh2
7,709835,709854,Fkh2
7,710744,710766,Fkh2
7,711234,711256,Fkh2
7,711509,711528,Fkh2
7,712278,712300,Fkh2
7,715309,715328,Fkh2
7,715347,715366,Fkh2
7,717079,717098,Fkh2
7,726958,726977,Fkh2
7,727340,727362,Fkh2
7,729577,729599,Fkh2
7,729580,729602,Fkh2
7,732349,732368,Fkh2
7,732955,732974,Fkh2
7,734337,734356,Fkh2
7,736054,736076,Fkh2
7,739318,739340,Fkh2
7,743580,743602,Fkh2
7,744421,744443,Fkh2
7,744684,744703,Fkh2
7,745744,745766,Fkh2
7,745805,745827,Fkh2
7,746975,746994,Fkh2
7,747029,747051,Fkh2
7,749715,749734,Fkh2
7,753534,753556,Fkh2
7,753633,753655,Fkh2
7,754267,754289,Fkh2
7,754703,754725,Fkh2
7,755096,755115,Fkh2
7,756327,756349,Fkh2
7,758985,759007,Fkh2
7,762409,762428,Fkh2
7,763304,763326,Fkh2
7,763919,763938,Fkh2
7,765903,765922,Fkh2
7,768513,768532,Fkh2
7,772397,772419,Fkh2
7,775094,775113,Fkh2
7,775170,775189,Fkh2
7,776713,776735,Fkh2
7,776871,776893,Fkh2
7,782869,782888,Fkh2
7,785376,785395,Fkh2
7,785971,785990,Fkh2
7,786567,786589,Fkh2
7,788202,788221,Fkh2
7,790362,790381,Fkh2
7,790505,790524,Fkh2
7,794707,794729,Fkh2
7,799008,799030,Fkh2
7,799824,799846,Fkh2
7,801341,801363,Fkh2
7,803035,803054,Fkh2
7,803267,803289,Fkh2
7,805115,805137,Fkh2
7,808826,808848,Fkh2
7,812801,812823,Fkh2
7,813170,813189,Fkh2
7,813470,813489,Fkh2
7,816103,816125,Fkh2
7,816117,816139,Fkh2
7,816557,816579,Fkh2
7,817990,818012,Fkh2
7,821477,821499,Fkh2
7,821480,821502,Fkh2
7,828384,828403,Fkh2
7,828974,828996,Fkh2
7,829237,829259,Fkh2
7,830412,830431,Fkh2
7,831847,831869,Fkh2
7,837166,837188,Fkh2
7,838910,838932,Fkh2
7,839978,840000,Fkh2
7,840962,840984,Fkh2
7,841064,841086,Fkh2
7,842576,842595,Fkh2
7,844245,844267,Fkh2
7,845937,845956,Fkh2
7,847132,847151,Fkh2
7,847342,847364,Fkh2
7,847350,847372,Fkh2
7,848596,848618,Fkh2
7,854993,855012,Fkh2
7,855212,855231,Fkh2
7,856658,856677,Fkh2
7,857086,857105,Fkh2
7,857187,857206,Fkh2
7,858016,858038,Fkh2
7,858318,858340,Fkh2
7,859124,859146,Fkh2
7,859455,859477,Fkh2
7,863910,863932,Fkh2
